,,T1332,T1333,T1605,T1721,T1801,T1802,T1803,T1808,T1812,T1925,T1928,T1963,T2002,T2269,T2282,T2413,T2432,T2501,T2502,T2503,T2531,T2768,T2801,T2802,T2871,T2914,T3086,T3099,T3101,T3103,T3289,T3382,T3401,T3402,T3405,T3407,T3436,T3659,T3861,T3863,T4004,T4005,T4021,T4042,T4043,T4061,T4063,T4151,T4183,T4188,T4208,T4324,T4452,T4502,T4503,T4506,T4507,T4519,T4523,T4543,T4568,T4578,T4631,T4689,T4704,T4751,T4755,T4901,T4902,T4911,T5019,T5020,T5101,T5108,T5201,T5202,T5214,T5232,T5233,T5301,T5332,T5333,T5401,T5406,T5411,T5541,T5631,T5703,T5706,T5707,T5711,T5713,T5714,T5801,T5802,T5803,T6103,T6113,T6301,T6302,T6305,T6326,T6361,T6367,T6471,T6472,T6473,T6479,T6501,T6503,T6504,T6506,T6645,T6674,T6701,T6702,T6703,T6724,T6752,T6753,T6758,T6762,T6770,T6841,T6857,T6861,T6902,T6952,T6954,T6971,T6976,T6981,T6988,T7003,T7004,T7011,T7012,T7013,T7201,T7202,T7203,T7205,T7211,T7261,T7267,T7269,T7270,T7272,T7731,T7733,T7735,T7751,T7752,T7762,T7832,T7911,T7912,T7951,T7974,T8001,T8002,T8015,T8031,T8035,T8053,T8058,T8233,T8252,T8253,T8267,T8304,T8306,T8308,T8309,T8316,T8331,T8354,T8355,T8411,T8591,T8601,T8604,T8628,T8630,T8697,T8725,T8750,T8766,T8795,T8801,T8802,T8804,T8830,T9001,T9005,T9007,T9008,T9009,T9020,T9021,T9022,T9064,T9101,T9104,T9107,T9202,T9301,T9432,T9433,T9501,T9502,T9503,T9531,T9532,T9602,T9613,T9735,T9766,T9983,T9984
2013/11/19,DAILY(D),197.05,,955.18,1187.51,1983.95,477.13,414.93,588.37,633.1,1522.6,1002.29,3347.63,858.5,2438.74,2639.39,601.97,1655.64,1980.18,2363.85,1252.01,859.02,694.89,1814.06,1296.97,926.81,2509.03,1279.58,1363.49,1527.3,630,839.01,3161.9,875.25,589.55,970.72,636.53,770.63,457.91,385.86,1338.45,1143.92,308.84,1376.61,701.22,1782.66,1585.12,5081.09,970.69,966.93,359.89,1583.67,3464.75,2949.31,3438.26,1015.77,1288.6,2004.34,705.41,3264.85,1210.83,544.77,2286.77,2318.94,422.69,3122.76,414.45,1395.08,2202.77,721.07,1646.97,1738.02,380.11,1539.14,2825.15,2456.32,1147.87,1988.86,3209.3,3572.43,279.86,2515.29,1460.28,2831.1,1545.83,1849.26,3584.1,2420,1024.93,2257.55,2692.26,3033.79,2305.3,4106.97,1894.39,1242.21,402.6,4214.86,681.58,1684.58,1918.53,1804.7,1432,2578.54,5680.55,867.87,375.61,1101.37,608.82,2951.23,937.18,1868.88,1196.81,3561.67,2548.26,1986.48,4080.97,1632.45,865.31,871.03,2499,1796.66,1249.02,899,1242.15,1088.43,9768.78,3963.85,819.54,14684.96,4371.2,1072.5,2364.16,4351.46,1834.37,645.07,4999.14,3476.23,3538.07,714.03,1053.34,988.6,1215.15,919.34,1928,3186.34,2229.53,2116.76,1232.32,1447.69,782.86,2342.41,2215.95,890.43,622.51,1725.91,1344.78,1681.41,1359.26,11365.02,937.8,541.48,2062.17,1008.6,4317.4,883.09,1480.93,1732.94,880.04,2286.31,1172.33,1985.48,491.02,373.43,3719.45,3560.76,593.81,1756.38,957.25,1537.84,1309.77,717.73,595.18,767.71,2149.65,1114.91,2056.05,1202.6,2642.99,1019.49,3078.65,2603.64,1646.1,4619.19,2319.08,1270.87,1766.54,3194.26,1936.9,7469.19,3805.11,11835.62,1946.3,2381.62,1137.23,2117.61,1888.62,2667.25,1006.52,1562.94,548,1164.89,990.74,2158.45,1670.1,1919,654.79,5270.9,2287.23,33472.31,3658.98
2013/11/20,DAILY(D),196.14,,961.77,1167.74,1975.69,477.95,410.77,578.63,633.1,1513.26,985.5,3325.57,852.18,2456.48,2619.16,614.12,1639.9,1945.28,2365.58,1258.55,853.81,683.98,1809.38,1300.54,926.81,2512.42,1271.33,1346.17,1519.3,630,839.01,3119.91,887.24,614.66,966.02,638.14,758.41,453.54,385.02,1385.09,1159.38,308.84,1374,698.05,1756.44,1581.31,5046.4,984.71,995.13,357.59,1583.67,3490.51,2962.38,3459.75,1010.82,1282.38,2020.16,697.09,3215.69,1222.43,523.47,2288.43,2311.23,424.4,3138.69,409.74,1387.37,2222.79,704.85,1633.81,1728.37,377.23,1528.17,2836.68,2456.32,1138.68,2007.66,3168.57,3530.41,285.66,2489.36,1456.12,2822.8,1554.51,1846.13,3584.1,2384.93,1024.93,2225.07,2692.26,3009.39,2298.69,4070.11,1877.7,1237.38,417.47,4223.49,658.99,1689.33,1877.54,1800.53,1432.86,2553.1,5708.08,867.87,374.77,1076.19,599.89,2951.23,932.25,1868.88,1187.74,3561.67,2535.69,1969.13,4080.97,1639.9,850.88,874.37,2687.78,1779.51,1247.56,920.51,1244.78,1088.43,9902.93,3943.48,817.91,14536.8,4354.19,1088.95,2413.96,4359.66,1834.37,644.25,4999.14,3476.23,3512.05,711.72,1042.05,987.03,1193.34,911.76,1919.47,3190.23,2234.95,2106.19,1219.6,1437.04,776.9,2364.98,2202.25,880.76,611.09,1761.55,1338.09,1676.63,1345.95,11391.18,949.67,536.41,2039.73,1002.15,4260.49,886.56,1481.67,1711.98,863.31,2286.31,1167.14,1965.49,487.29,372.02,3644.91,3525.71,588.92,1726.09,953.95,1516.78,1309.02,714.09,592.94,765.02,2102.12,1089.29,2018.72,1195.52,2596.76,1003.91,3043.26,2581.92,1625.88,4558.54,2305.28,1263.55,1745.94,3166.36,1911.92,7442.58,3792.38,11732.13,1963.31,2373.91,1139.85,2099.58,1888.62,2692.04,1000.77,1555.22,546,1142.72,977.59,2145.93,1657.79,1923.53,657.49,5262.42,2305.15,33332.65,3663.72
2013/11/21,DAILY(D),200.66,,970.82,1176.8,1992.22,473.02,414.09,576.39,631.48,1528.05,1010.32,3378.5,857.71,2518.55,2683.21,617.04,1665.26,1993.26,2378.5,1280.63,876.39,702.17,1843.06,1310.34,940.88,2522.59,1322.45,1369.88,1535.29,650,835.65,3166.1,899.23,626.78,969.94,642.98,773.24,459.36,394.23,1366.12,1182.57,315.07,1401.9,702.81,1760.81,1600.37,5037.73,1003.11,970.96,360.66,1606.3,3584.96,2984.16,3495.56,1004.21,1310.82,2065.88,710.17,3236.18,1240.99,524.59,2294.25,2342.05,428.67,3226.32,429.76,1406.65,2266.32,711.48,1636.63,1739.95,377.23,1565.78,2871.28,2483.66,1129.5,2011.42,3209.3,3547.22,287.31,2582.71,1476.12,2839.41,1554.51,1853.18,3694.09,2389.31,1032.41,2265.67,2734.73,2993.12,2292.08,4172.48,1902.74,1247.04,421.85,4322.71,660.5,1708.35,1906.24,1813.04,1475.71,2612.47,5946.68,891.01,388.19,1117.62,633.82,2976.71,952.79,1911.35,1202.26,3663.81,2535.69,1986.48,4133.86,1662.27,870.24,894.43,2669.8,1804.28,1286.87,942.02,1274.54,1097.25,9890.73,3992.36,845.66,14798.25,4473.25,1122.75,2460.84,4441.61,1852.9,640.15,5119.31,3501.42,3529.39,715.57,1058.18,985.46,1215.15,912.6,1923.74,3299.16,2262.01,2111.47,1229.14,1468.99,798.38,2351.44,2226.23,886.4,629.04,1802.28,1364.85,1695.74,1396.52,11338.85,954.86,538.58,2093.42,1010.03,4341.8,892.8,1487.57,1745.17,887.57,2279.06,1174.06,1978.82,493.26,369.9,3674.73,3574.78,588.92,1733.66,966.35,1516.78,1316.46,727.9,602.64,777.79,2160.56,1148.14,2047.83,1218.34,2642.99,1019.49,3012.3,2568.34,1673.06,4511.88,2323.68,1272.69,1753.43,3203.56,1942.66,7504.67,3800.87,11807.4,1995.52,2381.62,1147.73,2117.61,1888.62,2725.69,998.85,1652.91,537,1138.62,975.13,2150.1,1682.41,1956.15,671.86,5406.48,2315.9,34543.05,3777.47
2013/11/22,DAILY(D),199.76,,979.06,1178.45,1975.69,466.45,412.43,575.64,628.24,1525.72,1015.43,3321.16,863.24,2522.99,2686.58,629.68,1643.4,1975.82,2373.33,1283.9,875.52,698.53,1844,1304.1,935.6,2458.17,1330.69,1361.67,1519.3,640,830.61,3140.91,891.24,625.91,1001.28,646.21,794.19,463.24,395.07,1392.2,1213.48,315.07,1392.31,701.22,1738.96,1600.37,5115.77,1008.36,966.93,359.89,1606.3,3593.55,2953.66,3481.24,982.74,1309.04,2051.81,718.79,3232.08,1238.67,520.95,2307.55,2388.28,423.54,3218.36,436.82,1416.29,2272.42,711.48,1637.57,1755.4,376.51,1573.62,2829,2479.75,1129.5,2015.18,3184.86,3538.81,285.66,2553.32,1483.62,2797.89,1545.83,1820.28,3639.09,2384.93,1002.48,2225.07,2717.74,2984.99,2292.08,4197.05,1919.43,1248.65,418.35,4456.45,673.3,1705.18,1918.53,1829.72,1445.72,2625.2,5946.68,894.1,400.77,1128.18,627.57,3074.37,974.14,1894.36,1202.26,3721.54,2510.54,1995.15,4222,1647.36,883.53,915.33,2894.53,1786.18,1318.89,971.6,1278.92,1135.18,9878.54,3992.36,882.39,14754.68,4473.25,1157.46,2495.99,4433.41,1852.9,652.46,5079.25,3501.42,3520.72,715.57,1063.02,994.88,1207.07,910.08,1949.33,3341.96,2238.56,2119.02,1233.12,1487.83,804.34,2396.57,2250.2,892.84,623.33,1782.76,1361.51,1695.74,1367.24,11809.85,961.54,541.48,2083,1009.31,4382.45,897.65,1487.57,1706.74,876.7,2295.97,1167.14,1978.82,489.53,368.48,3674.73,3623.84,582.41,1714.74,958.91,1509.75,1370.72,742.43,607.86,785.85,2218.21,1137.73,2070.98,1238.02,2616.02,1036.63,3007.87,2579.2,1710.12,4516.54,2332.88,1270.87,1753.43,3189.61,1940.74,7469.19,3809.35,11807.4,1979.41,2397.03,1145.11,2117.61,1870.8,2738.09,987.35,1647.77,531,1135.33,969.38,2145.93,1682.41,1961.59,674.55,5364.11,2301.56,34263.73,3862.78
2013/11/25,DAILY(D),201.57,,988.12,1183.39,1963.29,459.06,411.6,568.9,623.38,1542.84,1027.11,3329.98,873.51,2580.63,2713.55,630.4,1618.91,2019.43,2382.8,1298.62,891.16,698.53,1861.77,1309.45,958.46,2417.48,1345.53,1368.05,1527.3,640,816.34,3166.1,895.23,628.51,1011.47,645.4,804.66,469.55,398.41,1418.29,1252.13,315.07,1401.9,705.98,1756.44,1615.61,5193.81,1032.89,987.08,359.12,1621.38,3640.78,2988.51,3524.21,992.65,1319.7,2057.09,730.37,3260.76,1252.58,523.47,2327.5,2388.28,418.42,3238.27,456.84,1407.62,2340.33,734.34,1646.97,1765.06,380.83,1594,2821.31,2561.76,1147.87,2026.45,3160.43,3496.78,287.31,2541.22,1507.79,2806.2,1545.83,1799.92,3648.26,2415.62,1009.96,2257.55,2734.73,3009.39,2288.78,4270.75,1969.5,1263.14,422.73,4473.71,689.11,1713.1,1922.63,1849.73,1477.42,2625.2,6001.75,914.16,399.09,1193.15,634.71,3104.1,984,1928.34,1214.05,3712.66,2531.5,2003.83,4239.63,1662.27,888.47,947.93,2885.54,1791.89,1356.74,1010.14,1325.31,1169.58,10000.49,4041.25,897.9,15094.57,4592.31,1171.17,2522.36,4425.22,1889.96,654.92,5111.3,3535,3572.75,717.12,1067.86,1009,1215.15,918.5,2026.11,3396.42,2264.72,2128.83,1270.48,1541.09,819.86,2419.14,2277.6,906.53,630.67,1784.46,1364.85,1694.15,1395.64,12010.46,971.19,542.93,2075.79,1013.61,4463.76,892.1,1497.9,1741.68,885.9,2318.53,1174.93,1972.15,492.51,367.77,3674.73,3623.84,587.29,1745.02,962.21,1516.78,1355.11,743.88,610.85,785.85,2327.29,1125.72,2080.68,1249.82,2650.7,1049.09,3007.87,2573.77,1733.71,4507.21,2342.09,1270.87,1749.68,3208.21,1944.58,7451.45,3822.08,11845.03,1993.73,2397.03,1139.85,2126.62,1879.71,2789.45,985.43,1660.62,537,1153.39,963.63,2170.98,1719.34,1967.93,684.43,5423.43,2304.25,35101.7,4071.33
2013/11/26,DAILY(D),203.37,,979.88,1170.21,1946.75,458.24,409.1,559.17,618.52,1536.61,1014.7,3316.75,854.55,2522.99,2664.67,634.29,1613.66,2032.52,2362.13,1288.81,869.44,687.62,1837.45,1290.73,933.84,2386.97,1348.83,1357.11,1503.31,650,820.54,3128.31,895.23,623.31,1003.63,659.12,795.06,459.36,391.72,1441.22,1221.21,318.18,1408.87,705.98,1747.7,1611.8,5107.1,1010.99,987.08,358.36,1613.84,3623.6,2936.24,3502.72,984.39,1314.37,2028.08,728.59,3252.56,1238.67,518.43,2391.5,2488.43,415.01,3210.39,450.95,1383.51,2440.46,724.02,1644.15,1782.44,382.99,1604.97,2836.68,2557.85,1120.32,2018.94,3152.28,3496.78,283.17,2544.68,1526.96,2748.08,1528.46,1765.45,3611.59,2380.55,1002.48,2249.43,2709.25,2993.12,2244.16,4221.62,2019.57,1260.72,420.98,4564.3,693.63,1719.44,1906.24,1829.72,1478.28,2616.71,6047.63,920.33,394.06,1258.94,632.03,3087.11,978.25,1924.09,1214.96,3725.98,2502.16,1986.48,4125.05,1736.81,874.42,942.92,3011.39,1760.46,1362.57,1011.04,1327.06,1143.12,9976.1,4061.62,899.53,14806.97,4541.28,1155.64,2528.22,4376.05,1871.43,656.56,5047.21,3518.21,3624.78,714.8,1042.05,996.45,1225.65,924.39,1991.99,3330.28,2266.53,2111.47,1264.12,1534.53,815.08,2369.49,2267.33,908.94,631.49,1756.46,1349.8,1662.3,1393.86,11731.35,958.57,539.31,2070.98,1007.16,4431.23,876.16,1489.78,1678.79,877.53,2297.58,1161.08,1992.14,494.75,361.41,3689.63,3616.83,585.66,1745.02,959.73,1523.8,1347.68,732.98,607.12,781.82,2301.58,1118.91,2083.67,1229.36,2646.85,1034.29,3007.87,2532.12,1689.9,4539.87,2323.68,1263.55,1702.85,3175.66,1934.98,7513.54,3788.14,11788.58,1950.78,2366.2,1124.09,2108.6,1852.98,2823.1,987.35,1624.63,530,1136.15,951.3,2145.93,1719.34,2048.57,658.39,5338.69,2274.69,35101.7,4052.37
2013/11/27,DAILY(D),203.37,,995.53,1171.03,1917.82,454.96,400.79,569.65,607.19,1530.39,1009.59,3299.11,855.34,2527.42,2723.66,640.61,1628.53,2023.79,2371.61,1292.08,872.92,687.62,1823.41,1284.49,928.57,2353.06,1322.45,1351.64,1511.3,630,798.7,3119.91,903.23,621.58,991.1,651.86,796.81,453.54,395.07,1425.41,1228.94,315.84,1389.69,718.68,1734.6,1611.8,5072.42,1022.38,999.16,356.82,1606.3,3632.19,2901.39,3491.98,992.65,1303.71,1970.06,727.7,3248.47,1231.71,519.55,2403.14,2457.61,410.74,3190.47,442.12,1472.21,2403.89,729.18,1645.09,1780.51,386.59,1617.51,2840.53,2569.57,1111.13,2030.21,3225.59,3437.94,284.83,2567.15,1520.3,2723.17,1519.78,1784.25,3547.43,2363.01,1002.48,2257.55,2675.28,3033.79,2235.89,4156.1,2027.92,1260.72,422.73,4490.96,681.58,1715.48,1910.33,1833.05,1492.85,2616.71,5854.92,916.47,389.87,1271.13,638.28,3091.36,971.68,1919.85,1199.54,3614.96,2451.87,1986.48,4125.05,1781.53,878.98,975.52,2948.47,1780.46,1385.86,1003.87,1312.18,1139.59,9854.15,4073.84,931.37,14789.54,4575.3,1160.2,2557.51,4351.46,1862.17,640.97,5055.22,3518.21,3616.11,714.8,1053.34,991.74,1236.16,923.55,1970.66,3299.16,2314.35,2093.35,1254.58,1574.68,811.5,2374.01,2284.45,925.04,629.04,1761.55,1358.16,1668.67,1394.75,11434.79,950.41,534.96,2065.37,999.29,4447.5,874.08,1466.17,1680.53,889.24,2274.22,1173.2,1978.82,488.04,359.29,3704.54,3602.82,580.78,1737.45,950.64,1516.78,1330.58,727.9,602.64,777.11,2216.66,1109.3,2053.81,1241.95,2623.73,1026.5,3052.11,2556.57,1706.75,4516.54,2300.67,1259.89,1702.85,3152.41,1927.29,7522.41,3788.14,11619.23,1916.77,2373.91,1134.6,2117.61,1852.98,2807.16,975.84,1604.07,542,1138.62,952.95,2104.18,1690.62,2014.14,653,5287.84,2251.39,35055.14,3938.62
2013/11/28,DAILY(D),205.18,,989.76,1187.51,1888.89,454.14,403.28,571.9,612.05,1538.17,1027.11,3400.55,869.56,2545.16,2801.19,653.98,1668.76,2058.69,2406.06,1296.17,882.47,687.62,1844,1283.6,940.88,2359.84,1340.59,1364.41,1503.31,630,797.02,3153.5,903.23,624.18,992.66,650.24,841.32,459.85,409.29,1473.63,1228.94,321.29,1421.95,740.89,1773.92,1665.14,5115.77,1038.15,1011.25,362.19,1613.84,3688,2931.88,3545.7,1004.21,1317.04,2042.14,730.08,3268.95,1247.94,526.55,2429.74,2473.02,419.28,3234.29,452.13,1503.06,2432.62,752.04,1661.07,1774.71,385.15,1651.99,2867.43,2577.38,1120.32,2052.77,3233.74,3471.56,287.31,2593.08,1551.97,2781.29,1545.83,1807.75,3648.26,2415.62,1017.44,2379.36,2760.21,3106.99,2250.77,4270.75,2027.92,1280.85,427.1,4542.73,691.37,1707.56,1955.43,1842.23,1522.84,2671.85,6047.63,938.07,394.9,1299.55,642.74,3231.49,979.89,1958.07,1238.55,3788.16,2489.59,1951.78,4116.23,1811.35,921.88,1003.1,3011.39,1776.65,1407.69,987.73,1367.33,1167.82,10061.47,4171.61,950.14,15042.28,4660.34,1187.61,2563.37,4326.88,1964.08,656.56,5271.53,3543.4,3711.5,724.06,1059.79,1002.72,1283.83,937.02,2013.31,3349.74,2367.58,2165.07,1277.64,1591.06,831.79,2455.25,2315.27,932.29,638.02,1748.82,1384.93,1697.33,1439.11,11303.96,948.19,540.03,2101.44,1010.03,4512.54,871.31,1467.65,1698,896.77,2317.72,1185.31,1978.82,491.77,364.24,3764.17,3602.82,582.41,1748.8,963.87,1523.8,1392.28,733.71,609.35,792.56,2212.76,1115.71,2049.33,1264.77,2639.14,1047.53,3105.19,2586.44,1726.97,4572.54,2309.88,1270.87,1702.85,3166.36,1925.37,7460.32,3783.9,11619.23,1951.67,2443.28,1181.87,2153.65,1861.89,2881.55,989.26,1686.33,546,1160.78,961.98,2125.05,1698.83,2008.7,672.76,5381.06,2302.46,36265.55,3995.49
2013/11/29,DAILY(D),203.37,,978.24,1194.11,1926.09,454.14,398.3,572.65,620.14,1549.07,1031.49,3365.27,875.09,2536.29,2787.7,649.6,1740.48,2032.52,2415.54,1290.44,870.31,687.62,1837.45,1301.43,953.19,2346.28,1319.15,1343.43,1511.3,620,787.78,3166.1,895.23,626.78,997.36,651.86,867.5,462.76,403.44,1474.42,1228.94,320.51,1401.03,729.78,1765.18,1668.95,5133.11,1045.16,1007.22,365.26,1613.84,3657.95,2931.88,3563.61,1002.56,1310.82,1979.73,726.51,3277.14,1240.99,526.83,2487.1,2442.2,421.84,3194.46,449.18,1517.53,2435.23,761.62,1646.97,1776.65,383.71,1661.39,2882.81,2581.28,1111.13,2071.57,3225.59,3479.97,287.31,2600,1562.8,2756.38,1528.46,1803.05,3620.76,2398.08,1002.48,2387.48,2734.73,3131.39,2252.42,4254.37,2019.57,1285.68,420.98,4572.93,683.09,1686.95,2021.02,1828.05,1500.56,2663.37,5965.04,933.44,389.87,1285.75,645.42,3206.01,971.68,1970.81,1244.9,3743.75,2477.01,1960.45,4204.37,1774.08,940.11,982.21,3011.39,1778.56,1391.68,992.22,1356.83,1162.53,10037.08,4179.76,947.69,15024.85,4609.32,1198.57,2580.95,4269.52,1945.55,659.85,5263.52,3526.61,3711.5,721.74,1054.95,1001.16,1282.21,934.49,2009.05,3369.19,2372.99,2183.19,1299.11,1591.06,822.24,2504.89,2335.82,945.98,642.1,1765.79,1384.93,1681.41,1431.13,11452.24,958.57,538.58,2115.06,1015.75,4512.54,878.24,1486.83,1694.51,880.88,2313.7,1192.23,1965.49,491.77,359.29,3749.26,3553.75,579.96,1737.45,958.08,1509.75,1386.33,722.81,604.88,789.88,2211.98,1094.89,2058.29,1263.2,2619.88,1054.54,3074.22,2574.67,1705.07,4530.54,2300.67,1261.72,1706.6,3157.06,1911.92,7442.58,3800.87,11591.01,1943.62,2443.28,1195.01,2189.7,1844.07,2869.15,985.43,1652.91,546,1136.15,955.41,2129.23,1698.83,2009.61,661.98,5355.64,2385.78,36125.88,3929.14
2013/12/02,DAILY(D),203.37,,974.94,1201.52,1934.35,454.96,398.3,568.9,620.14,1541.28,1030.76,3400.55,867.19,2562.89,2784.33,653.49,1764.1,2032.52,2411.23,1279.81,871.18,683.98,1841.19,1290.73,942.64,2346.28,1314.2,1338.87,1535.29,640,784.42,3161.9,907.22,626.78,996.58,649.44,859.65,471.49,404.27,1474.42,1221.21,316.62,1406.26,729.78,1743.33,1665.14,5089.76,1041.65,999.16,366.03,1666.63,3692.3,2979.8,3603.01,1009.17,1324.15,2019.29,735.72,3297.62,1245.63,530.48,2475.46,2426.8,423.54,3222.34,451.54,1486.67,2412.6,753.51,1634.75,1772.78,379.39,1656.69,2882.81,2577.38,1120.32,2071.57,3396.65,3513.59,287.31,2601.73,1572.81,2748.08,1537.14,1818.72,3556.6,2406.85,1009.96,2460.57,2845.14,3115.13,2211.11,4213.43,2011.22,1281.65,420.1,4585.87,685.35,1671.11,1980.03,1811.37,1477.42,2646.4,5900.8,929.58,389.87,1296.31,643.64,3218.75,968.39,1979.31,1247.63,3681.57,2485.4,1960.45,4177.93,1788.99,938.97,974.68,3137.24,1808.09,1378.58,977.87,1369.96,1145.77,9927.32,4171.61,941.98,14963.84,4634.83,1203.14,2545.79,4359.66,1964.08,638.51,5255.51,3576.99,3815.56,719.43,1045.28,999.59,1253.12,934.49,2055.97,3349.74,2342.32,2189.23,1290.36,1577.96,812.7,2477.81,2308.42,937.93,638.02,1763.25,1369.87,1679.82,1424.92,11460.96,951.9,536.41,2113.46,1007.88,4488.15,876.85,1479.45,1699.75,877.53,2329,1187.9,1972.15,493.26,365.65,3801.44,3567.77,579.15,1733.66,953.12,1516.78,1377.41,720.63,601.9,791.89,2238.47,1097.3,2089.64,1266.35,2642.99,1067,3043.26,2564.72,1686.53,4497.88,2286.87,1252.58,1702.85,3147.77,1892.7,7371.61,3775.41,11534.56,1952.57,2427.87,1200.26,2189.7,1870.8,2840.82,993.1,1642.63,549,1127.94,957.88,2158.45,1739.86,1996.02,656.59,5364.11,2366.96,36265.55,3924.4
2013/12/03,DAILY(D),209.7,,979.88,1207.29,1917.82,454.96,399.13,574.89,615.29,1545.95,1032.95,3484.35,866.4,2624.97,2806.24,636.24,1794.71,2032.52,2437.94,1284.72,891.16,680.34,1858.96,1291.62,918.01,2349.67,1338.94,1352.55,1567.28,640,810.46,3161.9,943.19,631.1,984.83,656.7,841.32,474.4,414.32,1559.02,1221.21,322.84,1413.23,734.54,1765.18,1676.57,5107.1,1044.28,1023.34,372.17,1659.09,3730.94,2962.38,3653.15,1019.08,1341.92,2040.38,741.67,3318.1,1247.94,541.13,2480.45,2411.39,420.98,3238.27,456.84,1484.75,2485.73,752.04,1682.69,1761.2,378.67,1669.23,2928.93,2553.95,1166.23,2056.53,3388.5,3522,288.14,2615.56,1623.65,2748.08,1528.46,1809.32,3501.6,2398.08,1024.93,2484.93,2819.66,3115.13,2186.32,4184.76,1994.53,1278.43,424.48,4594.5,681.58,1656.05,2008.72,1793.02,1460.28,2659.12,5974.22,936.53,391.54,1323.92,639.17,3214.5,975.78,2017.54,1246.72,3690.46,2447.67,1995.15,4292.52,1781.53,960.61,991.4,3101.28,1819.52,1397.5,1011.04,1365.58,1126.36,10110.26,4171.61,938.72,14937.69,4651.84,1200.4,2575.09,4367.85,1973.34,639.33,5231.47,3602.18,3806.89,715.57,1022.69,1002.72,1269.28,945.44,2090.09,3345.85,2344.12,2192.25,1280.03,1584.51,801.96,2491.35,2322.12,943.56,648.62,1770.88,1408.34,1724.4,1440.89,11181.85,949.67,535.68,2107.85,1002.15,4496.28,875.47,1476.5,1698,888.41,2315.31,1188.77,1952.17,494.75,362.12,3846.16,3567.77,582.41,1737.45,965.52,1509.75,1362.54,722.81,603.39,795.92,2269.64,1136.53,2106.81,1286.81,2677.67,1073.23,3007.87,2550.23,1696.64,4465.22,2291.47,1245.26,1700.98,3138.47,1885.02,7318.39,3775.41,11703.91,1978.52,2427.87,1195.01,2171.67,1861.89,2814.25,989.26,1642.63,542,1117.27,948.02,2133.4,1715.24,1996.92,659.28,5406.48,2307.83,36265.55,4095.02
2013/12/04,DAILY(D),204.28,,985.65,1179.27,1884.75,450.03,390.81,574.14,603.95,1516.37,1017.62,3378.5,841.13,2558.46,2757.37,640.85,1804.33,2006.35,2413.82,1272.45,855.55,669.43,1809.38,1266.66,905.7,2325.94,1302.66,1306.04,1559.28,640,786.94,3149.31,915.21,621.58,969.94,644.6,838.7,473.91,400.09,1526.6,1198.02,318.18,1375.74,715.5,1721.49,1646.09,5011.72,1023.26,1015.28,366.03,1636.46,3632.19,2918.81,3610.17,987.69,1310.82,1985.88,720.87,3248.47,1215.47,529.36,2428.91,2372.87,424.4,3158.61,479.8,1496.32,2428.27,743.93,1655.43,1745.75,373.63,1609.67,2867.43,2487.56,1138.68,2022.7,3315.19,3454.75,280.69,2563.7,1573.64,2723.17,1511.09,1810.1,3409.93,2323.55,1009.96,2436.21,2819.66,3058.19,2145,4053.73,1952.81,1251.06,414.85,4478.02,663.51,1629.11,1988.22,1742.15,1421.72,2591.27,5845.74,922.64,374.77,1290.62,623.1,3142.31,951.96,1975.06,1232.2,3619.4,2401.57,1986.48,4230.82,1736.81,943.52,962.14,3047.35,1757.6,1380.03,1012.83,1336.69,1108.72,9890.73,4065.69,915.86,14536.8,4473.25,1169.34,2551.65,4228.54,1964.08,641.79,5119.31,3526.61,3780.87,703.24,1003.34,985.46,1246.66,926.92,2038.91,3291.38,2338.71,2134.87,1250.61,1580.41,782.86,2500.38,2277.6,925.04,634.75,1742.03,1314.68,1659.12,1384.99,10946.35,938.54,528.43,2049.34,989.98,4439.37,862.99,1449.94,1663.07,861.64,2249.25,1178.39,1938.84,483.56,359.99,3749.26,3501.18,571,1710.95,942.37,1488.69,1329.09,702.47,587.72,777.11,2200.29,1106.9,2029.17,1238.02,2585.2,1035.85,2968.06,2516.73,1661.26,4362.57,2277.67,1210.52,1680.37,3101.27,1860.04,7247.42,3741.48,11543.96,1934.67,2389.33,1174,2108.6,1844.07,2739.86,979.68,1588.64,537,1120.56,943.09,2116.7,1690.62,1969.74,644.01,5186.15,2312.31,35567.24,4028.67
