,,T1332,T1333,T1605,T1721,T1801,T1802,T1803,T1808,T1812,T1925,T1928,T1963,T2002,T2269,T2282,T2413,T2432,T2501,T2502,T2503,T2531,T2768,T2801,T2802,T2871,T2914,T3086,T3099,T3101,T3103,T3289,T3382,T3401,T3402,T3405,T3407,T3436,T3659,T3861,T3863,T4004,T4005,T4021,T4042,T4043,T4061,T4063,T4151,T4183,T4188,T4208,T4324,T4452,T4502,T4503,T4506,T4507,T4519,T4523,T4543,T4568,T4578,T4631,T4689,T4704,T4751,T4755,T4901,T4902,T4911,T5019,T5020,T5101,T5108,T5201,T5202,T5214,T5232,T5233,T5301,T5332,T5333,T5401,T5406,T5411,T5541,T5631,T5703,T5706,T5707,T5711,T5713,T5714,T5801,T5802,T5803,T6098,T6103,T6113,T6178,T6301,T6302,T6305,T6326,T6361,T6367,T6471,T6472,T6473,T6479,T6501,T6503,T6504,T6506,T6645,T6674,T6701,T6702,T6703,T6724,T6752,T6753,T6758,T6762,T6770,T6841,T6857,T6861,T6902,T6952,T6954,T6971,T6976,T6981,T6988,T7003,T7004,T7011,T7012,T7013,T7186,T7201,T7202,T7203,T7205,T7211,T7261,T7267,T7269,T7270,T7272,T7731,T7733,T7735,T7751,T7752,T7762,T7832,T7911,T7912,T7951,T7974,T8001,T8002,T8015,T8031,T8035,T8053,T8058,T8233,T8252,T8253,T8267,T8304,T8306,T8308,T8309,T8316,T8331,T8354,T8355,T8411,T8591,T8601,T8604,T8628,T8630,T8697,T8725,T8750,T8766,T8795,T8801,T8802,T8804,T8830,T9001,T9005,T9007,T9008,T9009,T9020,T9021,T9022,T9064,T9101,T9104,T9107,T9202,T9301,T9432,T9433,T9501,T9502,T9503,T9531,T9532,T9602,T9613,T9735,T9766,T9983,T9984
2017/02/07,DAILY(D),544.6,3126.21,928.38,1763.93,3430.77,916.35,883.04,950.62,1306.06,2545.4,1475.11,1775.92,1508.13,7940.81,5377.63,1448.01,2246.72,2679.15,3532.3,1630.43,950.37,1143.65,3211.9,2108.5,2167.14,2726.44,1364.02,1245.8,1541.23,830,572.99,3923.72,1865.14,877.2,1527.02,905.83,1575.52,863.12,449.17,1773.08,1554.1,509.56,3418.34,1509.38,2374.68,2352.01,8648.14,1491.95,2104.62,636.64,2079.37,4631.63,5390.74,3986.37,1306.18,1782.55,5162.01,1152.37,5428.38,1944.48,789.34,4703.46,2988.94,473.04,3817.76,708.48,1064.11,3886.64,830.48,3049.01,2924.43,423.95,1693.92,3416.77,3554.74,739.23,2887.36,3899.64,3573.11,367.56,3851.81,2019,2394.09,942.35,1725.51,3458.2,1839.5,2248.03,2755.6,4897.94,3328.95,2864.18,3935.39,3476.16,1510.3,749.57,1627.89,5205.58,1079.33,1114.41,2379.53,3438.36,2358.24,1663.14,3144.09,10680.67,1207.76,450.91,1517.17,1071.99,3012.87,1400.65,2993.22,1938.06,4509.05,2088.05,2405.98,6221.72,1246.1,1999.12,1034.05,2795.65,3484.92,2309.46,2846.06,1625.28,1862.72,21554.1,4239.04,1279.79,19795.37,5407.07,1313.43,4701.29,8025.5,1749.5,527.82,3985.62,3194.98,2903.85,500.26,963.92,1264.29,1083.58,1108.37,600.92,1371.21,2986.14,4062.02,3501.5,1983.45,1555.01,930.99,6529.47,2578.44,847.71,614.87,2695.64,1946.85,1994.9,2743.62,20748.43,1313.84,559.93,2775.27,1333.15,9687.18,1127.21,2045.9,1720.63,1344.22,1725.11,1493.77,3082.55,609.42,470.5,3293.48,3477.38,671.35,2046.06,840.74,1633.75,1364.35,566.13,597.47,709.74,3350.56,1396.63,3023.08,1736.91,3894.75,1428.79,2358.09,2021.84,1343.02,2882.03,2673.15,1527.18,2100.92,4171.72,2524.85,9236.11,6471.93,17290.71,2082.14,1901.78,946.54,2679.87,3086.65,2853.89,2020.03,2435.4,423,1271.21,984.57,2199.82,1888.43,2973.7,1079.05,7358.36,4131.96,33732.49,4182.02
2017/02/08,DAILY(D),535.36,3084.59,918.01,1744.67,3392.17,897.63,871.88,953.7,1265.77,2565.55,1491.9,1750.66,1510.86,7886.3,5333.55,1455.87,2276.71,2671.79,3573.86,1629.54,950.37,1143.65,3202.3,2108.5,2163.45,2742.95,1370.96,1259.86,1592.32,880,582.64,3944.1,1845.8,878.1,1418.99,923.92,1584.52,869.1,453.64,1730.72,1586.7,516.22,3427.47,1529.58,2392.46,2393.49,8781.88,1479.86,2142.13,669.17,2128.29,4711.95,5350.29,3993.52,1312.31,1791.76,5170.3,1153.94,5438.1,1946.88,793.65,4739.34,3014.13,470.36,3809,718.17,1065.09,3921.37,844.69,3060.64,2833.04,413.25,1706.8,3449.64,3879.45,743.82,2936.99,3873.98,3573.11,371.97,3833.62,2101.56,2406.71,971.97,1735.83,3467.4,1838.59,2256.27,2798.92,5005.19,3337.67,2781.39,3983.01,3480.52,1517.98,747.74,1640.63,5246.54,1088.39,1125.31,2408.3,3477.63,2374.53,1667.25,3117.02,10675.92,1216.91,451.79,1566.2,1073.86,3032.59,1407.62,2939.45,1955.98,4537.03,2114.77,2424.14,5984.72,1260.6,1993.33,1048.57,2903.52,3459.74,2315.57,2864.39,1499.21,1851.67,21495.15,4276.5,1291.01,20203.85,5480.52,1331.37,4809.77,8076.64,1623.85,527.82,3974.56,3231.39,2949.08,514.73,972.08,1286.71,1090.24,1115.38,600.92,1365.04,3013.97,4115.56,3552.45,2021.88,1574.84,953.76,6983.29,2580.82,853.91,613.12,2717.99,1961.1,2003.6,2754.83,20775.23,1311.36,571.2,2809.48,1366.2,9712.93,1154.92,2080.53,1733.29,1349.52,1735.24,1502.5,3067.37,611.69,476.3,3320.3,3493.68,679.12,1980.72,840.74,1639.24,1365.15,568.13,604.2,708.99,3368.05,1397.49,3038.3,1739.82,3919.58,1444.73,2390.34,2029.21,1371.04,2919.07,2677.91,1540.4,2120.09,4229.13,2527.78,9277.69,6509.9,17285.91,2125.11,1909.95,960.34,2699.08,3090.36,2852.07,2001.38,2423.41,427,1259.35,989.91,2221.45,1905.95,3001.75,1022.94,7429.7,4099.75,33990.57,4191.67
2017/02/09,DAILY(D),530.73,3135.46,919.74,1731.54,3422.19,889.98,863.3,949.08,1233.87,2575.62,1491.08,1790.89,1508.13,7958.98,5386.45,1448.01,2321.25,2647.86,3557.6,1627.33,951.27,1135.7,3202.3,2090.99,2287.28,2740.7,1394.41,1268.3,1626.38,890,583.52,3917.52,1786.93,873.42,1407.84,923.92,1682.71,876.07,449.17,1709.11,1576.67,512.06,3422.9,1527.89,2472.51,2389.34,8718.19,1477.07,2158.8,660.96,2120.14,4649.48,5300.64,3997.48,1314.94,1800.06,5109.51,1153.94,5379.74,1922.96,789.8,4762.67,2967.95,464.11,3844.03,718.9,1067.04,3902.18,840.75,3054.83,2758.27,407.66,1669.9,3404.97,3802.54,758.51,2928.72,3891.08,3493.51,371.97,3783.6,2065.93,2379.73,984,1728.4,3504.19,1824.99,2223.33,2824.92,5192.88,3267.87,2788.43,3957.03,3467.45,1519.26,748.65,1627.89,5123.68,1070.27,1116.74,2375.24,3407.81,2351,1656.75,2882.46,10599.93,1206.09,446.5,1526.63,1064.55,2788.8,1408.49,2849.83,1929.57,4429.78,2096.96,2396.9,5828.55,1254.96,2000.77,1031.41,2975.43,3448.12,2288.08,2901.05,1515.65,1844.31,21475.51,4242.53,1288.42,20047.8,5428.57,1324.76,4806.71,7975.23,1614.18,518.24,3837.56,3204.08,2912.89,496.87,952.34,1283.26,1068.04,1114.51,614.39,1339.05,2954.94,4051.86,3420.61,2003.09,1576.56,950.16,6983.29,2570.52,854.79,594.75,2758.23,1934.38,1986.19,2749.22,20904.74,1300.15,567.9,2753.89,1348.87,9609.96,1132.28,2055.97,1736.91,1339.81,1747.91,1505.72,3059.77,600.33,474.55,3295.91,3437.01,660.98,1939.88,830.27,1622.78,1362.35,565.48,601.12,705.97,3365.55,1391.49,3012.66,1720.72,3907.17,1443.89,2392.62,2053.17,1364.03,2954.22,2677.91,1513.97,2091.33,4209.99,2508.27,9300.79,6479.16,17319.54,2101.09,1893.62,954.82,2679.87,3030.97,2828.5,2015.47,2439.53,424,1249.6,993.61,2259.86,1916.47,2992.4,987.41,7348.43,4200.98,33981.01,4215.8
2017/02/10,DAILY(D),529.81,3130.84,952.57,1764.8,3460.79,907.84,875.31,976.02,1240.59,2643.59,1529.58,1891.01,1533.63,7995.33,5483.42,1455.38,2363.96,2688.36,3619.03,1660.57,990.94,1143.65,3279.11,2120.93,2309.46,2764.72,1445.63,1300.17,1660.44,910,573.87,3986.64,1826.45,891.07,1432.7,946.3,1645.78,897.99,463.46,1717.75,1631.01,527.05,3514.18,1571.64,2428.04,2493.05,8930.19,1517.06,2167.14,678.7,2234.3,4747.64,5327.3,4071.32,1343.86,1824.95,5201.61,1183.69,5584,1911,801.5,4915.17,3072.9,481.07,3940.35,740.72,1082.66,3988.1,870.75,2837.25,2824.74,419.96,1767.72,3540.66,3883.72,769.53,3019.73,3891.08,3546.58,427.5,3883.64,2148.5,2435.44,1022.88,1752.75,3559.37,1863.98,2272.73,2824.92,5318.01,3136.98,2799,4008.98,3541.5,1576.88,766.93,1653.37,5378.5,1105.7,1133.1,2422.47,3547.44,2422.49,1726.58,3017.78,10756.65,1275.18,472.04,1598.88,1098.05,2811.66,1461.17,2890.16,1987.1,4560.34,2168.19,2451.38,5943.38,1290.4,2032.17,1071.44,2957.46,3476.2,2346.12,3006.46,1564.99,1901.37,21893.03,4395.82,1316.03,20883.13,5580.83,1371.97,4877,8194.52,1672.18,529.56,3909.89,3331.51,3012.4,519.19,966.07,1326.38,1100.66,1168,617.98,1400.74,3040.11,4172.8,3566.21,2157.64,1617.94,972.93,7196.31,2587.96,876.91,629.74,2762.7,1978.91,2099.34,2783.76,21119.1,1315.5,575.55,2835.14,1358.94,9858.79,1153.36,2049.93,1794.81,1382.18,1823.9,1533.77,3128.11,619.89,488.35,3412.14,3507.66,684.31,2033.81,863.42,1651.78,1387.52,578.79,617.9,718.03,3468.05,1414.63,3063.94,1788.8,3993.26,1492.57,2470.76,2141.15,1420.06,3107.16,2734.99,1572.49,2180.5,4324.81,2620.42,9614.98,6656.35,17843.21,2148.21,1934.43,996.21,2756.71,3062.52,2937.29,2054.43,2470.52,433,1274.6,1030.99,2326.52,1941.87,3020.46,1007.98,7507.36,4288.4,35309.67,4243.8
2017/02/13,DAILY(D),539.05,3098.46,998.79,1767.43,3486.52,921.46,879.6,956.77,1247.3,2655.34,1518.11,1905.05,1550.93,8149.78,5483.42,1453.91,2431.22,2774.87,3666.01,1667.22,991.85,1155.56,3312.72,2126.46,2327.02,2809.76,1469.94,1314.23,1651.93,900,582.64,4004.36,1811.32,884.76,1443.85,945.87,1614.25,934.35,462.57,1733.31,1653.58,527.05,3600.89,1591.84,2476.96,2509.64,8871.05,1525.43,2183.81,680.67,2226.15,4836.88,5308.91,4146.75,1348.24,1836.01,5203.45,1197.78,5575.16,1930.13,804.73,4941.19,3089.69,487.32,3918.46,744.36,1101.7,4013.69,879.43,2824.65,2899.51,433.69,1768.58,3561.73,3922.17,772.28,2965.95,3950.95,3696.93,422.21,3888.19,2148.5,2482.45,1039.54,1787,3688.14,1896.61,2313.91,2842.25,5577.21,3315.86,2874.75,4177.83,3550.22,1588.4,774.25,1650.19,5446.75,1053.79,1144,2412.6,3551.8,2445.11,1707.87,2977.18,10694.92,1281.84,473.8,1604.9,1127.83,2852.89,1473.36,2984.25,2006.91,4630.28,2172.64,2469.54,5962.67,1287.18,2049.53,1092.99,2984.42,3473.3,2367.51,3075.21,1575.04,1931.74,21740.76,4418.47,1322.94,20841.82,5630.09,1413.52,4907.56,8315.87,1720.51,537.4,3992.43,3358.82,3066.68,519.19,966.5,1323.79,1108.34,1171.5,624.27,1413.51,3078.06,4158.03,3602.6,2198.62,1623.11,976.52,7270.4,2609.37,883.11,605.25,2816.34,2018.1,2097.6,2809.9,21128.03,1326.7,580.94,2839.42,1371.84,9957.46,1162.72,2067.64,1791.19,1368.94,1816.3,1553.54,3150.88,620.37,488.35,3413.77,3539.49,667.89,2029.72,867.78,1654.91,1393.91,579.99,612.63,715.01,3424.72,1414.63,3054.33,1780.08,4022.23,1483.76,2450.32,2111.21,1418.31,3105.26,2758.77,1600.8,2192.97,4329.59,2645.78,9647.32,6675.34,17920.08,2161.6,1975.24,1010.01,2785.53,3065.31,2951.8,2018.37,2489.11,432,1273.76,1026.06,2296.5,1924.35,3011.11,1022.94,7593.14,4302.2,35214.08,4179.6
2017/02/14,DAILY(D),527.96,3029.1,986.26,1770.93,3452.21,905.29,869.31,967.55,1235.55,2615.06,1506.23,1882.59,1518.15,8004.41,5386.45,1415.6,2363.96,2590.8,3543.15,1613.14,981.03,1147.62,3255.11,2089.61,2352.9,2797.75,1442.16,1297.36,1651.93,890,573.87,3941.44,1788.61,881.7,1441.28,940.28,1585.42,951.28,462.57,1734.18,1629.34,519.55,3582.64,1601.93,2476.96,2522.09,8766.42,1493.81,2167.14,675.58,2226.15,4792.26,5199.5,4103.87,1340.8,1789,4982.42,1178.99,5466.4,1875.12,794.73,4751.9,3043.51,477.5,3848.41,733.45,1081.69,3977.13,870.75,2788.31,2911.97,427.22,1836.37,3598.82,3896.54,775.04,2891.49,3882.53,3741.15,429.26,3815.43,2107.65,2448.5,1043.25,1786.59,3678.94,1870.32,2338.61,3214.86,5577.21,3355.13,2890.6,4260.09,3541.5,1594.37,770.59,1669.3,5428.55,1071.09,1133.1,2416.46,3525.62,2421.58,1682.77,2986.21,10243.75,1276.84,469.4,1591.14,1315.8,2835.41,1459.86,2903.6,2001.25,4606.97,2172.64,2451.38,5951.65,1276.71,2086.72,1086.83,2957.46,3458.77,2370.56,3116.46,1564.99,1903.21,21416.56,4394.95,1311.72,20451.7,5569.19,1422.02,4835.74,8331.48,1701.17,546.11,3880.96,3322.41,3057.63,502.9,958.77,1319.91,1102.02,1170.63,611.69,1395.45,3035.89,4116.49,3522.53,2184.96,1386.07,957.35,7168.52,2608.57,884.88,612.25,2780.58,2002.07,2087.15,2771.63,20775.23,1320.48,578.77,2813.76,1364.59,10004.66,1152.97,2062.01,1778.53,1365.41,1810.39,1532.85,3128.11,612.99,482.32,3352.81,3504.55,655.79,1997.05,856.44,1633.75,1383.52,571.9,606.31,710.49,3395.55,1391.49,3031.89,1767.22,3989.95,1452.71,2433.96,2079.88,1407.81,3062.51,2711.2,1574.38,2149.82,4262.62,2607.75,9522.57,6618.38,17727.91,2147.28,1967.08,998.97,2814.34,3051.39,2908.28,1972.78,2446.97,430,1284.77,1019.9,2311.51,1912.96,2973.7,1009.85,7562.44,4320.61,34936.88,4119.75
2017/02/15,DAILY(D),532.58,3038.34,984.97,1781.43,3495.09,914.65,903.63,1005.27,1248.98,2628.49,1513.6,1896.62,1525.43,7986.24,5430.52,1414.61,2263.08,2618.41,3543.15,1642.84,990.94,1175.41,3274.31,2085.46,2339.03,2812.01,1466.47,1318.92,1651.93,900,580.89,3947.65,1831.5,889.98,1472.15,950.18,1558.4,961.74,470.61,1738.5,1678.66,523.72,3632.84,1662.51,2548.11,2551.12,8841.93,1526.36,2250.49,689.87,2266.92,5193.85,5231.68,4122.93,1353.94,1825.87,5059.78,1191.52,5479.66,1882.3,798.73,4704.36,3320.58,477.5,3844.03,744.36,1051.42,4032.89,883.38,2801.39,2941.05,430.5,1772.01,3608.09,3956.35,798,2920.45,3908.19,3714.62,427.5,3874.55,2144.15,2459.38,1027.51,1767.19,3669.74,1881.2,2371.55,3362.17,5621.9,3411.84,2921.43,4281.73,3554.57,1609.31,776.08,1662.93,5528.66,1084.27,1141.67,2451.25,3621.62,2466.83,1664.06,3053.87,10447.96,1356.75,484.37,1619.52,1357.67,2872.6,1486.42,2885.68,2036.14,4606.97,2217.17,2460.46,5979.21,1294.43,2110.68,1121.58,2939.48,3481.04,2404.16,3130.21,1607.93,1850.75,21780.05,4421.08,1341.06,20708.72,5619.34,1458.84,4973.25,8471.89,1720.51,556.56,3878.41,3340.62,3084.77,511.67,967.36,1345.35,1108.34,1183.78,625.17,1419.24,3062.04,4129.41,3545.18,2221.67,1417.1,963.34,7168.52,2634.74,895.5,633.24,2807.4,2025.22,2109.78,2755.76,20266.12,1338.74,587.31,2890.73,1376.68,9910.27,1174.82,2134.47,1798.43,1391.89,1834.88,1539.74,3166.07,623.46,494.54,3429.21,3552.69,667.03,2062.4,880.86,1652.56,1392.31,576.54,617.01,712,3530.54,1392.34,3153.68,1847.34,4153.85,1530.34,2463.04,2111.21,1420.06,3113.81,2720.72,1585.7,2184.34,4329.59,2613.6,9591.88,6627.42,17828.8,2179.16,1983.41,1015.53,2852.76,3050.46,2931.85,1975.68,2451.92,429,1270.37,1010.45,2288.11,1896.32,3001.75,1017.33,7622.03,4320.61,35414.81,4184.91
2017/02/16,DAILY(D),524.26,3010.6,984.1,1778.81,3473.65,909.55,896.77,996.8,1242.27,2604.15,1493.95,1879.78,1529.07,7886.3,5421.71,1393.98,2207.64,2590.8,3614.51,1637.52,989.14,1171.44,3298.32,2136.6,2343.66,2816.52,1475.15,1300.17,1660.44,890,579.13,3915.75,1828.14,890.8,1478.15,945.01,1580.02,966.22,464.36,1728.13,1671.97,528.71,3605.46,1677.65,2561.45,2555.27,8930.19,1517.99,2292.16,689.96,2307.69,5247.39,5216.97,4141.98,1348.68,1829.55,5020.18,1205.61,5447.83,1863.16,795.04,4724.09,3320.58,469.47,3848.41,734.66,1033.36,4031.06,888.9,2828.04,3044.9,430.82,1792.61,3603.87,3977.72,798.91,2924.58,3959.5,3696.93,431.91,3833.62,2138.07,2453.29,1027.51,1771.32,3651.35,1876.67,2388.02,3431.5,5559.34,3381.3,2917.9,4143.19,3598.13,1600.77,773.33,1647,5528.66,1073.56,1133.88,2447.81,3617.25,2455.97,1699.2,3067.4,10409.97,1363.41,485.25,1618.66,1328.83,2881.12,1485.12,2858.79,2025.77,4569.67,2203.81,2505.85,6004.01,1289.6,2147.04,1113.22,2894.53,3447.15,2395,3148.54,1612.49,1846.15,21696.55,4440.24,1341.92,20740.85,5590.68,1468.28,4997.7,8386.95,1691.51,557.43,3785.66,3313.31,3048.59,516.71,964.35,1345.79,1102.54,1176.77,617.08,1410.87,3043.48,4156.18,3513.63,2224.24,1447.27,944.17,7168.52,2629.98,894.61,634.11,2798.46,2012.75,2094.12,2759.49,20650.18,1344.13,584.25,2869.35,1368.62,9695.76,1163.11,2119.17,1787.57,1374.23,1850.08,1541.58,3158.48,625.24,501.6,3428.4,3555.79,679.99,2062.4,882.6,1650.99,1392.31,568.13,619.2,708.99,3589.7,1376.05,3123.23,1860.62,4245.73,1533.69,2461.68,2129.18,1406.93,3121.41,2701.69,1572.49,2151.74,4291.32,2599.94,9517.95,6660.87,17809.58,2152.37,1991.57,1012.77,2852.76,3011.48,2902.84,1954.96,2432.5,424,1249.6,1012.51,2281.05,1887.56,2992.4,1019.2,7500.13,4293,34401.59,4178.64
2017/02/17,DAILY(D),526.11,3042.97,973.74,1770.93,3452.21,905.29,890.76,986.79,1250.66,2586.53,1476.34,1886.33,1528.16,7895.39,5448.16,1412.16,2208.55,2631.29,3729.25,1678.75,994.55,1151.59,3264.71,2153.64,2368.61,2828.53,1463,1283.3,1685.99,900,570.36,3896.25,1807.95,883.05,1473.86,938.12,1587.23,969.71,464.36,1715.16,1651.07,531.21,3605.46,1672.61,2583.68,2534.53,9001.16,1526.36,2279.66,703.1,2315.85,5300.94,5237.19,4145.95,1352.19,1835.08,5037.68,1207.17,5442.52,1858.38,791.04,4672.06,3278.6,470.36,4207.42,726.18,1024.09,4021.92,877.85,2750.03,3036.59,425.95,1812.34,3636.74,3917.9,783.3,2887.36,3933.84,3652.71,413.4,3838.17,2135.46,2453.73,1026.58,1772.56,3632.95,1860.35,2363.31,3370.84,5684.47,3342.04,2887.08,4138.86,3580.71,1598.21,779.73,1678.86,5560.51,1062.85,1149.45,2425.48,3608.53,2427.92,1694.64,3076.42,10153.52,1357.58,484.37,1614.36,1306.49,2828.24,1462.04,2805.02,2027.65,4518.37,2243.88,2469.54,5983.8,1280.74,2128.86,1101.35,2975.43,3434.56,2413.33,3111.87,1582.34,1836.03,21784.97,4421.08,1336.74,20612.34,5579.04,1438.07,4970.2,8308.07,1701.17,561.79,3799.27,3276.9,3021.45,507.53,958.34,1331.56,1092.8,1168.87,604.51,1402.5,3024.09,4080.48,3457.82,2201.18,1450.71,936.98,7094.43,2615.71,877.8,645.48,2798.46,1996.72,2083.67,2743.62,20860.08,1344.13,586.66,2869.35,1365.8,9631.41,1170.14,2103.47,1778.53,1350.4,1837.41,1549.4,3150.88,619.64,500.41,3413.77,3520.86,675.67,2050.14,881.73,1643.16,1407.1,567.89,606.71,704.46,3566.37,1375.2,3104,1844.01,4208.48,1517.75,2389.89,2075.28,1385.04,3069.16,2711.2,1559.27,2138.31,4233.91,2572.64,9494.85,6612.05,17857.62,2075.68,1999.73,998.97,2823.95,3023.55,2872.02,1952.47,2421.76,423,1247.91,1017.43,2281.49,1883.61,3015.78,1011.72,7449.57,4306.81,33627.34,4111.54
2017/02/20,DAILY(D),519.64,3038.34,966.39,1772.68,3456.5,906.14,894.19,991.41,1243.95,2609.19,1472.65,1920.95,1534.54,7877.21,5404.08,1397.42,2238.54,2623.93,3712.99,1692.05,999.96,1159.53,3259.91,2137.06,2370.46,2833.03,1493.39,1296.42,1677.47,900,574.74,3899.8,1815.52,875.31,1472.15,942.86,1600.74,958.75,464.36,1712.57,1656.93,531.21,3573.51,1689.43,2548.11,2530.38,8975.68,1524.5,2304.67,705.98,2324,5327.71,5265.7,4161.83,1325.9,1812.96,5056.1,1202.48,5406.27,1863.16,789.04,4624.52,3316.38,470.36,4238.06,729.81,1003.59,3985.36,872.32,2784.43,2953.51,420.84,1884.43,3833.96,3922.17,785.14,2916.31,3942.4,3617.33,412.52,3838.17,2133.72,2453.29,1054.35,1768.02,3835.29,1836.78,2355.08,3301.52,5675.53,3350.76,2850.97,4086.91,3576.35,1604.62,779.73,1697.97,5528.66,1041.43,1147.9,2405.73,3591.07,2409.82,1688.7,3035.83,10182.02,1345.1,480.85,1622.1,1313.01,2808.52,1463.78,2818.46,2022.94,4527.7,2230.52,2505.85,6060.96,1282.35,2115.64,1096.95,2993.41,3396.8,2395,3176.04,1577.78,1819.46,21735.85,4428.92,1340.19,20511.36,5578.14,1444.68,5008.4,8258.67,1720.51,561.79,3787.36,3231.39,3066.68,507.53,958.34,1328.54,1098.27,1158.35,611.69,1399.85,3013.97,4065.71,3463.48,2208.87,1471.4,944.17,7075.91,2607.78,886.65,645.48,2780.58,2010.97,2064.52,2737.09,20627.85,1351.6,588.11,2852.25,1372.65,9592.8,1166.63,2101.06,1809.28,1377.76,1836.57,1565.95,3166.07,622.89,499.22,3434.09,3531.73,680.85,2062.4,887.84,1648.64,1407.89,569.73,607.93,702.96,3567.2,1373.48,3080.77,1831.98,4212.62,1517.33,2383.07,2080.81,1391.17,3083.41,2725.47,1559.27,2140.23,4224.34,2588.24,9494.85,6644.6,17891.25,2077.52,2016.05,1004.49,2843.16,3038.39,2868.39,1977.34,2425.89,433,1257.23,1021.13,2278.84,1890.18,3048.51,1002.37,7399,4237.79,33445.73,4242.35
2017/02/21,DAILY(D),519.64,3033.72,972.87,1776.18,3452.21,911.25,902.77,1006.04,1243.95,2632.68,1486.58,1933.12,1550.02,7904.47,5404.08,1390.54,2259.44,2628.53,3703.05,1719.98,1017.09,1171.44,3288.72,2120.01,2377.85,2836.04,1536.8,1331.1,1703.02,920,577.38,3929.92,1841.59,886.74,1475.57,952.33,1594.43,954.77,484.89,1828.41,1668.63,539.54,3527.87,1707.94,2525.87,2542.83,9024.81,1545.9,2354.68,717.56,2348.46,5461.57,5250.07,4180.89,1319.33,1817.57,5108.59,1218.13,5469.94,1894.26,796.73,4641.56,3337.37,471.25,4238.06,741.94,1007.98,3955.19,869.17,2792.67,2941.05,423.15,1941.92,3830.59,3939.26,794.32,2932.86,3985.15,3590.8,411.63,3874.55,2157.19,2454.6,1070.09,1784.94,3844.49,1830.43,2371.55,3310.18,5639.78,3381.3,2848.33,4125.88,3554.57,1608.03,775.16,1697.97,5656.07,1060.38,1147.9,2446.09,3595.44,2447.83,1688.7,3013.27,10239,1373.4,505.51,1677.15,1314.87,2840.34,1485.12,2809.5,2023.88,4602.31,2266.14,2551.25,6047.18,1294.43,2118.12,1101.35,2984.42,3409.39,2407.22,3198.95,1599.7,1837.87,21780.05,4497.73,1355.73,20630.69,5585.31,1461.68,5028.26,8301.14,1739.84,566.14,3827.35,3267.8,3084.77,512.16,958.34,1334.14,1106.12,1169.75,624.27,1428.05,3032.52,4165.42,3495.84,2259.24,1486.92,951.36,7094.43,2593.51,881.34,651.6,2820.81,2023.44,2081.93,2745.49,20663.58,1362.38,592.86,2877.9,1381.51,9584.22,1174.82,2099.04,1876.23,1397.18,1862.75,1581.12,3166.07,627.92,506.91,3454.41,3545.7,690.35,2099.15,889.58,1658.83,1411.89,577.9,612.06,705.97,3641.36,1380.34,3128.04,1848.17,4255.67,1543.76,2410.34,2096.01,1426.19,3098.61,2739.74,1568.71,2166.12,4281.75,2608.72,9531.81,6707.88,18059.4,2091.38,2032.38,1007.25,2881.58,3038.39,2886.52,1959.11,2442.83,440,1276.72,1030.99,2290.76,1902.45,3095.27,1002.37,7463.11,4293,34038.36,4207.12
2017/02/22,DAILY(D),530.73,3042.97,973.74,1766.55,3417.9,903.59,893.33,1012.96,1243.95,2651.15,1484.53,1943.41,1544.56,7904.47,5421.71,1396.93,2251.26,2596.32,3621.74,1712.88,1018.9,1171.44,3245.51,2062.89,2377.85,2851.05,1540.27,1332.04,1703.02,910,572.99,3936.13,1833.18,918.07,1499.58,952.76,1563.8,968.21,483.11,1795.56,1700.4,539.54,3468.54,1701.21,2565.9,2526.23,8928.37,1569.15,2383.85,722.16,2348.46,5532.97,5214.21,4235.67,1323.27,1827.71,5115.04,1218.13,5479.66,1899.04,791.81,4652.33,3412.93,475.71,4369.41,734.66,1102.68,3928.69,861.27,2815.93,2953.51,424.11,1947.07,3833.12,4054.62,781.47,2961.81,3968.05,3617.33,402.82,3815.43,2178.05,2499.87,1081.2,1839,3844.49,1839.5,2338.61,3405.5,5675.53,3424.93,2877.39,4195.15,3567.64,1610.16,776.08,1729.83,5674.27,1075.21,1153.35,2462.41,3639.07,2446.02,1686.88,3004.25,10314.99,1368.4,507.27,1665.1,1305.56,2854.68,1481.2,2805.02,2025.77,4578.99,2301.76,2587.57,6066.47,1299.26,2118.95,1107.51,2957.46,3422.94,2413.33,3171.45,1640.81,1849.83,21441.12,4458.53,1358.32,20359.9,5591.58,1458.84,5022.15,8373.08,1749.5,565.27,3795.02,3249.59,3111.91,508.77,960.06,1343.63,1110.39,1178.52,646.73,1430.7,3051.92,4165.42,3469.95,2243.02,1476.57,952.56,7048.12,2620.47,883.99,651.6,2834.22,2018.1,2115.01,2727.75,20819.89,1360.31,594.07,2877.9,1401.26,9708.64,1188.48,2099.85,1859.94,1392.77,1848.39,1571.01,3181.25,626.21,510.4,3464.98,3534.83,693.81,2168.58,893.07,1661.18,1409.89,581.35,607.93,705.97,3624.7,1362.34,3107.21,1853.56,4228.35,1537.89,2381.71,2061,1429.69,3079.61,2720.72,1557.39,2155.57,4238.7,2597.02,9513.33,6710.59,17929.69,2101.55,2073.19,1034.85,2910.39,3046.75,2872.02,1962.42,2437.87,441,1275.03,1028.11,2283.25,1916.47,3076.56,1011.72,7446.86,4260.79,33713.37,4212.91
